business_id,cool,date,funny,review_id,stars,text,useful,user_id
-0qht1roIqleKiQkBLDkbw,0,2019-07-19 14:20:38,0,rqrSLlCFLiC36ivX0lpCQw,5.0,"We stayed here this past weekend.  My kids LOVED it! 

Pool: The pool slides were sooo much fun. They let you take snacks and drinks to the pool area or you can bbq on the grills. There is a security guard that checks your coolers, you are not allowed to bring your own alcohol to the pool. There is a alcohol bar/snack bar where you can get your drinks a d food. The pool area felt safe for the kids, you didn't have a bunch of drunks all over the pool area.  I ordered the pina colada, it was delicious! The pool area is huuuge you never bump in to people. 

Room: The room was perfect, it had everything you can think off. You don't need to bring anything, they provide all the pots and pans you need, kitchen utensils. shampoo, conditioner, wine opener, etc.  The living room  and kitchen area is pretty big.  The sofa turns into a bed, they provide a lot of extra pillows, sheets, and blankets. 

Activities: They had activities going on through out the day from bingo to making your own sundae.

Strip: To my surprise it is located on Vegas Blvd, you pretty much drive  a few lights down and you get to the strip. This worked out perfect for us, we had fun at the pool during the day then headed to the strip at night with the boys. I definitely think this is my new favorite Vegas spot! 

If you come with kids they will tell you that the pool area was the best part about coming to Vegas!",0,fMGXnwqh0_1t5wuiGr3vBg
-0qht1roIqleKiQkBLDkbw,0,2019-07-19 21:05:22,0,stq2pcnhnel69VtZGegq9w,1.0,"I planned a girl's trip to Las Vegas July 12, 2019 - July 15, 2019 for 9 ladies and opted to stay at the Cancun Resort and rent 2, 2-bedrooms units and a penthouse unit as opposed to renting a house.  There were 3 ladies per room.  

The first issue was with Room 246*.  The high temperature during our stay was 108-110.  The room did not cool down when we returned from being out Friday night.  The next morning, Maintenance was called and advised us that there is an issue with the air conditioning cooling down the second bedroom throughout the resort and offered to bring a fan.  Side note:  Upon exiting, Maintenance was alerted that the remote control in room 246* was not working.  The fan did not help in cooling off the room so Sunday another one of the ladies went to the front desk and maintenance was sent up again and somehow fixed the unit.  
Sunday morning in Room 226*, 2 of the ladies had several bites on their person which they assumed to be spider bites.  They called the front desk and an incident report was taken and they requested the room be sprayed.  The resort reached out Tuesday, July 16, 2019 and advised the room tested positive for bed bugs.  The major issue is that all 9 ladies were in and out the room fellow shipping and potentially spreading the bed bugs and contaminating the other rooms from July 13 - July 15.  Also, notifying that the room tested positive for bed bugs the day after check-out did not allow us to mitigate contaminating our residences.  Also, 1 of the ladies went to the doctors due to the bites and was put on antibiotics.
Room 246* had an issue with the remote control that was not formally reported as Maintenance handled it after they brought the fan to room 246*.  The ADA bathroom also had an extremely dirty bath mat, blood on the shower curtain and 2 dirty white towels in with the clean towels.  I specifically spoke to housekeeping about this.",0,zyMYZnakZwpTio3ff8YZ4g
-0qht1roIqleKiQkBLDkbw,0,2019-08-22 03:10:13,0,gV1q5lUj5eqFGU_RHQrvng,2.0,"Water slide seems to be good, but it was not available by the time we get there. So I can only recommend their large pools. Please note that their service is very unprofessional. We are supposed to get room service for a day, but we had to ask them several times to get the garbage out, and get additional towels. It took me the entire day of complaints to finally get the towels we need. 

If you bring all of your stuffs by yourselves, I guess it's a decent place to stay. However, never expect to get the services you are promised to have. Personally I do not recommend it.",3,988wdlhznO9DxlvOHPo96w
-0qht1roIqleKiQkBLDkbw,0,2019-08-28 17:41:34,0,8S9MtwjDG3IW0A2yyqZR5g,3.0,3 stars because the room was great but the kitchen was to small. The pool was great too. Everything was great till it was time to leave. I have 3 teenage daughters that lots of you have they couldn't wake up. Our check out time was at 10am.  Someone came knocking at 10:04 to check out. We told them will be out in 30 minutes because we where late he said ok. Then at 10:25 when we were out the door we hear the phone and we get a call asking us to leave that they need the room. Funny thing is we declined to do the presentation because we don't think it's ok to pay for membership. That's why we think they pushed us out! Cancun my Ass! Won't come here again!,0,TEbtzyZdacUizJPnJpzsHQ
-0qht1roIqleKiQkBLDkbw,0,2019-09-02 05:11:46,0,17V_6FgZhISzTZE87UPMMQ,2.0,"This resort is pretty nice , stayed here 3 days. Only few things I feel need to be corrected is their service. It's unprofessional. My family and I decided to go for a late night swim. I called the lobby and asked what time they closed. They told me at 10pm. We showed up at 8:45pm thinking we had a good time to swim. 9pm hits and the lifeguards start their closing procedures kicking everybody out of the pool. Ummmm...what happened to 10 o clock? First of all 10 pm is a ridiculous time to close a pool, especially in VEGAS! If they're going to kick everyone out of the pools at 9, state that the pool closes at 9. Not 10!!! That's horrible communication. Another note, around 8:50 lifeguards picked up our fresh towels from our chairs saying they were closing. My 2 brothers that were in the pool came back to no towels, and walked to the room wet and cold. When we told a lifeguard what happened their response was, \"there's more towels at the fitness center\" That was so unprofessional from the life guards. I also noticed the life guards were a very young group of people. I wonder how they would truly act if a real emergency would happen. Anyway another thing that was ridiculous was that housekeeping is now an extra charge at this resort. Who does that? My parents have time share ownership and pay cleaning fees every three months. How is it possible that we can't get our rooms cleaned during our stay? I've been to this resort and 3 or 4 times. I'm really double thinking of coming here again.",0,27mAFaANN704XIwPL1GTSw
-0qht1roIqleKiQkBLDkbw,0,2019-10-13 15:14:50,0,KRS_B3ITkjNK9YhTuu8-qA,1.0,The resort is a great property and has a beautiful pool. I got the penthouse for one night and the room is very grand and spacious. The shower in the second unit didn't work. The customer service here by the employees however is subpar. With the money paid it is outrageous that they cannot give you a grace period of a later check out. Last night Ace from the check in desk said they can't guarantee a later check out because they were overbooked and booked to capacity. I call the day of check out and Patty says she has to ask house keeping. Patty said instead of 10 I could check out at 10:30 instead which I guess 30 minutes is better than nothing.,0,iMIXxnUfKnGuuY7qU7189A
-0qht1roIqleKiQkBLDkbw,0,2019-10-22 13:04:51,0,iAAfy6aLADvdcHECcfN0AQ,3.0,"We are common visitors to Las Vegas from the LA area and have stayed in many hotels around and on the strip. This stay was below average from what we are used to.

The pros: the hotel does offer some great amenities such as the pool, several hot tubs and hammocks for those that have kids and /or are looking to relax away from the strip. Definitely kid friendly and there is a presence of Life guards at the pool.  The rooms do come equipped with a kitchen and a coffee maker (many hotels on the strip no longer offer coffee in the rooms and instead make you hike down to the casino floor to a cafe, so that was a win).

The cons: the place is run a bit like a car dealership. Expect to see their sales team everywhere. The hotel rooms are outdated and need a little TLC. Our room was on the 1st floor and was very dark. They don't stop by and clean the rooms everyday - this must be a timeshare thing - just expect to do you own housekeeping unless you are staying longer than 4 days.  We had to make our bed upon arrival and dig through the cabinets to find the sheets.  We could only have 2 devices on the wifi before they charge you for it. It is a little way south of the strip.

All in all not terrible but not great either.  Location isn't awful if you are looking for a place to relax away from the strip. We drove and had to pay for parking down on the strip and on one occasion even ubered from there.  Worth it for a timeshare? Nah. I think you can do better.",0,nv-YOV35Bgeb8LDRVVxXKw
-0qht1roIqleKiQkBLDkbw,0,2019-11-15 01:55:44,0,TFGouLs8B5n_KtIeGcshYQ,5.0,"My husband and I loved our stay! From the moment we checked in to the moment we checked out. Our room was magnificent, very clean and spacious with an amazing view. We were mad we didn't stay here sooner! Way way better service/rooms/prices than staying anywhere else. Highly recommend it! Also, only a couple miles away from the strip and near the outlets.",0,eJVdiWNnnqZyO8_rkayS4w
-0qht1roIqleKiQkBLDkbw,1,2014-06-22 17:00:36,0,jpZY0q_vn-VxQeVBI7wqVg,3.0,"I will start with the good , nice room size and I like having 2 bathrooms . The pool area is great and I like the water slides . It's very family oriented and It serves that purpose well . 

The bad, it's a time share so they hassled us to buy more stuff when we checked in and it made us uncomfortable . The elevators lag and are very old besides that it's nod a bad place .",6,9RGva4mHyZOFwZFyFM3w7g
-0qht1roIqleKiQkBLDkbw,1,2017-11-13 21:24:26,7,xSgDrKVDcujeUUg-OUnABQ,1.0,"Despite the elegant surroundings, customer service was deplorable.  During my stay,they insisted I take care of my bill during my stay, rather than after like every other hotel in Vegas. My card wasn't working so they wouldn't let me back into my room until I took care of the bill. Then, because I was upset, they had me stay in the security room where they made me feel like a total criminal, especially by one person in particular, Peter Hervoyavich. I had to call my friend, pull her away from her job, and bring here down to pay for a small tab, despite fact I'd been staying for over two weeks at that point and had no problems paying until then.

Finally, on check out as I was complaining to the staff about my treatment, the above mentioned security person came up and once more attempted to intimidate me. I waited outside while my friend paid my bill. When she complained to security how bad they were at deescalating the situation (she herself works security), Peter H. said I'd been like that my entire stay which was a blatant lie.  

WORST HOTEL EXPERIENCE EVER!!!!",9,a6H6pUOMkzwT_W2k2o_gGw
